record,reasons
"{'timestamp': '2025-08-06T04:30:38.755755Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-90394ddbb1', 'user_id': 'currymaster', 'description': 'currymaster liked Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-08-06T04:30:31.701819Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-90b8ae5879', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-09-11T04:30:38.592678Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-90d162d6ec', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Home-style Chicken Curry'}",['duplicate_id']
"{'description': 'Kheer (Rice Pudding) viewed by noodleninja_8a8a on web', 'type': 'view', 'timestamp': '2025-04-18T06:52:57.765033Z', 'id': 'int-91abda10a3', 'recipe_id': 'kheer-76032e', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'social', 'duration_seconds': 73, 'scroll_depth': 0.52}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-08-21T04:30:32.101925Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-91adcdba1b', 'user_id': 'meera_nair', 'description': 'meera_nair liked Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-09-10T04:30:35.694818Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-9233958122', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-08-19T04:30:28.817968Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-92cadfbf1c', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Sweet Corn Soup'}",['duplicate_id']
"{'description': 'currymaster rated Pav Bhaji 1 stars', 'type': 'rating', 'timestamp': '2025-04-02T10:46:13.606006Z', 'id': 'int-92f31abf20', 'recipe_id': 'pav-bhaji-86fc2e', 'metadata': {'platform': 'ios', 'device': 'mobile', 'rating': 1, 'referrer': 'search', 'sentiment': 'negative'}, 'session_id': 'sess-2bfd47de4a', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-08-07T04:30:29.803749Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-93375f5dc3', 'user_id': 'currymaster', 'description': 'currymaster viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-09-21T04:30:29.608196Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-93a257ebfd', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-11-23T04:30:41.216116Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-93b07e1cd0', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-08-20T04:30:35.554237Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-93d7da5c8e', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-09-22T04:30:26.880798Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-9430ed200c', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-07-30T04:30:28.357749Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-94a9eedc8a', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Sweet Corn Soup'}",['duplicate_id']
"{'timestamp': '2025-09-15T04:30:41.919976Z', 'metadata': {'success': True, 'time_taken_minutes': 112}, 'type': 'attempt', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-9505700c96', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni attempted Chicken Tacos (success)'}",['duplicate_id']
"{'timestamp': '2025-08-29T04:30:25.768259Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-953b73e19f', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Veg Hakka Noodles'}",['duplicate_id']
"{'description': 'Paneer Butter Masala viewed by rohan_kulkarni on web', 'type': 'view', 'timestamp': '2025-03-30T01:46:28.126374Z', 'id': 'int-9559e3e2a7', 'recipe_id': 'paneer-butter-masala-5f759d', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 10, 'scroll_depth': 0.94}, 'session_id': 'sess-5a2ac372fd', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'description': 'Sweet Corn Soup viewed by meera_nair on ios', 'type': 'view', 'timestamp': '2025-11-09T02:00:40.655356Z', 'id': 'int-958e95bec5', 'recipe_id': 'sweet-corn-soup-a48a81', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 31, 'scroll_depth': 0.63}, 'session_id': 'sess-c41b0c744f', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-07-28T04:30:26.233980Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-95e51e5984', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma liked Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-08-07T04:30:24.357256Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-95e8290876', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'description': 'priya_deshmukh rated Sweet Corn Soup 2 stars', 'type': 'rating', 'timestamp': '2025-04-26T08:23:07.037727Z', 'id': 'int-95fe9b87a4', 'recipe_id': 'sweet-corn-soup-a48a81', 'metadata': {'platform': 'web', 'device': 'desktop', 'rating': 2, 'referrer': 'search', 'sentiment': 'negative'}, 'session_id': 'sess-6f72242edf', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'timestamp': '2025-09-03T04:30:34.580422Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-96363cab73', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'timestamp': '2025-09-14T04:30:22.888456Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-9724e8f1fe', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Khichdi'}",['duplicate_id']
"{'description': 'Dal Tadka (Yellow Lentils with Tadka) viewed by noodleninja_8a8a on web', 'type': 'view', 'timestamp': '2025-04-18T09:40:11.765033Z', 'id': 'int-97b6a92b17', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'suggested', 'duration_seconds': 82, 'scroll_depth': 0.5}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-08-03T04:30:42.396989Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-984909926f', 'user_id': 'currymaster', 'description': 'currymaster liked Chocolate Cake (One Bowl)'}",['duplicate_id']
"{'timestamp': '2025-08-01T04:30:27.709928Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-98abf4c384', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-10-06T04:30:30.310162Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-999f48873d', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-09-19T04:30:33.051028Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-99c3c45662', 'user_id': 'currymaster', 'description': 'currymaster liked Aloo Paratha'}",['duplicate_id']
"{'description': 'meera_nair rated Chicken Tacos 5 stars', 'type': 'rating', 'timestamp': '2025-11-09T02:10:31.655356Z', 'id': 'int-9a32ecadc4', 'recipe_id': 'chicken-tacos-b53897', 'metadata': {'platform': 'ios', 'device': 'mobile', 'rating': 5, 'referrer': 'suggested', 'sentiment': 'positive'}, 'session_id': 'sess-48a3fec224', 'user_id': 'meera_nair'}",['duplicate_id']
"{'description': 'Veg Burrito viewed by rohan_kulkarni on android', 'type': 'view', 'timestamp': '2025-03-30T04:25:35.126374Z', 'id': 'int-9a5213b137', 'recipe_id': 'veg-burrito-d6c1f6', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 82, 'scroll_depth': 0.78}, 'session_id': 'sess-2129fae9dd', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-08-13T04:30:29.636551Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-9a647fe34c', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Tomato Basil Soup'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T10:56:27.480752Z', 'id': 'int-9a77809d5d', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'social', 'duration_seconds': 41, 'scroll_depth': 0.66}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-10-16T04:30:45.565632Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'kheer-76032e', 'id': 'int-9aac2e4d70', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma rated Kheer (Rice Pudding) 3 stars'}",['duplicate_id']
"{'description': 'Pav Bhaji viewed by omar_hassan on ios', 'type': 'view', 'timestamp': '2024-11-19T09:55:13.480752Z', 'id': 'int-9ac4fa6ddf', 'recipe_id': 'pav-bhaji-86fc2e', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 11, 'scroll_depth': 0.46}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'Paneer Butter Masala viewed by noodleninja_15f1 on web', 'type': 'view', 'timestamp': '2025-05-13T00:54:20.544459Z', 'id': 'int-9b0f20e138', 'recipe_id': 'paneer-butter-masala-5f759d', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'suggested', 'duration_seconds': 85, 'scroll_depth': 0.7}, 'session_id': 'sess-948124d29d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-10-02T04:30:35.025539Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-9b6f395bf1', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma rated Dal Tadka (Yellow Lentils with Tadka) 5 stars'}",['duplicate_id']
"{'description': 'Masala Dosa with Potato Masala viewed by noodleninja on ios', 'type': 'view', 'timestamp': '2025-08-13T12:33:11.716277Z', 'id': 'int-9b9706eb1d', 'recipe_id': 'masala-dosa-87c68c', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'internal', 'duration_seconds': 47, 'scroll_depth': 0.67}, 'session_id': 'sess-f1dacb93e4', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-08-02T04:30:33.024058Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-9bce8b47d4', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma liked Aloo Paratha'}",['duplicate_id']
"{'timestamp': '2025-11-15T04:30:23.146719Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-9c19a80921', 'user_id': 'tandooritiger', 'description': 'tandooritiger liked Khichdi'}",['duplicate_id']
"{'timestamp': '2025-10-11T04:30:33.695169Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-9c335b66af', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Pav Bhaji'}",['duplicate_id']
"{'timestamp': '2025-09-25T04:30:42.570520Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-9cafbd02c4', 'user_id': 'currymaster', 'description': 'currymaster rated Chocolate Cake (One Bowl) 3 stars'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by rohan_kulkarni on web', 'type': 'view', 'timestamp': '2025-03-30T03:32:12.126374Z', 'id': 'int-9cb7e0563e', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 53, 'scroll_depth': 0.62}, 'session_id': 'sess-cea3423807', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-09-21T04:30:26.712509Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-9cd5469e16', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by omar_hassan on ios', 'type': 'view', 'timestamp': '2024-11-19T10:36:17.480752Z', 'id': 'int-9cdb674c83', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 32, 'scroll_depth': 0.91}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-10-04T04:30:43.354013Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-9d211450b2', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-07-28T04:30:30.991541Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-9d39ead513', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Masala Dosa with Potato Masala'}",['duplicate_id']
"{'description': 'Pav Bhaji viewed by noodleninja_15f1 on ios', 'type': 'view', 'timestamp': '2025-05-12T22:36:07.544459Z', 'id': 'int-9daff9ead7', 'recipe_id': 'pav-bhaji-86fc2e', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 58, 'scroll_depth': 0.84}, 'session_id': 'sess-ab6e4f5d9d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by noodleninja_8a8a on web', 'type': 'view', 'timestamp': '2025-04-18T09:08:26.765033Z', 'id': 'int-9ddf861768', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'internal', 'duration_seconds': 79, 'scroll_depth': 0.98}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-07-29T04:30:26.202933Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-9dfdc86d9f', 'user_id': 'noodleninja', 'description': 'noodleninja liked Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-09-14T04:30:31.319194Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-9e26bc7845', 'user_id': 'currymaster', 'description': 'currymaster rated Masala Dosa with Potato Masala 3 stars'}",['duplicate_id']
"{'timestamp': '2025-08-20T04:30:29.693969Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-9e40dc7b88', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Tomato Basil Soup'}",['duplicate_id']
"{'description': 'Veg Manchurian (Gravy) viewed by noodleninja on android', 'type': 'view', 'timestamp': '2025-08-13T14:08:51.716277Z', 'id': 'int-9ee2fcc7cf', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 31, 'scroll_depth': 0.26}, 'session_id': 'sess-f5d52df7bf', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-08-15T04:30:25.054316Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-9f0c563eb8', 'user_id': 'noodleninja', 'description': 'noodleninja liked Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-11-24T04:30:34.668023Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-9f2cc58119', 'user_id': 'currymaster', 'description': 'currymaster viewed Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'description': 'Paneer Butter Masala viewed by tandooritiger on ios', 'type': 'view', 'timestamp': '2025-07-24T10:45:03.004880Z', 'id': 'int-9f82f0ed85', 'recipe_id': 'paneer-butter-masala-5f759d', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 16, 'scroll_depth': 0.77}, 'session_id': 'sess-a7e9d44258', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-10-03T04:30:42.935960Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-9fac183b72', 'user_id': 'currymaster', 'description': 'currymaster viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-11-22T04:30:33.313656Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-9fbdea3159', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Pav Bhaji'}",['duplicate_id']
"{'description': 'Pav Bhaji viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T11:38:24.480752Z', 'id': 'int-a06ee26e02', 'recipe_id': 'pav-bhaji-86fc2e', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 67, 'scroll_depth': 0.39}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'Home-style Chicken Curry viewed by tandooritiger on android', 'type': 'view', 'timestamp': '2025-07-24T13:03:51.004880Z', 'id': 'int-a0acdf6313', 'recipe_id': 'chicken-curry-9bf96a', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'social', 'duration_seconds': 69, 'scroll_depth': 0.88}, 'session_id': 'sess-36992d178d', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'description': 'Khichdi viewed by currymaster on ios', 'type': 'view', 'timestamp': '2025-04-02T08:01:37.606006Z', 'id': 'int-a0d7bcce9c', 'recipe_id': 'khichdi-4a02f193', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 64, 'scroll_depth': 0.43}, 'session_id': 'sess-fee80e5d94', 'user_id': 'currymaster'}",['duplicate_id']
"{'description': 'tandooritiger attempted Chicken Biryani (Dum Style) (failed)', 'type': 'attempt', 'timestamp': '2025-07-24T12:09:18.004880Z', 'id': 'int-a1a527ba5f', 'recipe_id': 'chicken-biryani-949171', 'metadata': {'success': False, 'notes': '', 'device': 'mobile', 'platform': 'ios', 'referrer': 'internal', 'time_taken_minutes': 48}, 'session_id': 'sess-b431cebfe8', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-09-26T04:30:36.549764Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-a21b8ec847', 'user_id': 'currymaster', 'description': 'currymaster viewed Egg Fried Rice'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by noodleninja on android', 'type': 'view', 'timestamp': '2025-08-13T12:02:14.716277Z', 'id': 'int-a25ff98ba6', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 54, 'scroll_depth': 0.3}, 'session_id': 'sess-ef30ee9046', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-08-10T04:30:34.239663Z', 'metadata': {'success': False, 'time_taken_minutes': 71}, 'type': 'attempt', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-a39e6b8a53', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh attempted Pav Bhaji (failed)'}",['duplicate_id']
"{'timestamp': '2025-08-27T04:30:25.122221Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-a3f8552fb4', 'user_id': 'tandooritiger', 'description': 'tandooritiger liked Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-11-19T04:30:42.544258Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-a406e392ac', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Chocolate Cake (One Bowl)'}",['duplicate_id']
